Unnamed: 0.1,Unnamed: 0,lighting_energy,zone1_temperature,zone1_humidity,zone2_temperature,zone2_humidity,zone3_temperature,zone3_humidity,zone4_temperature,zone4_humidity,zone5_temperature,zone5_humidity,zone6_temperature,zone6_humidity,zone7_temperature,zone7_humidity,zone8_temperature,zone8_humidity,zone9_temperature,zone9_humidity,outdoor_temperature,atmospheric_pressure,outdoor_humidity,wind_speed,visibility_index,dew_point,hour_sin,hour_cos,minute_sin,minute_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos
31,1.3092977729101354,-0.2792216165483737,0.857371822249219,-0.0426916233381904,0.5223578106118115,-0.113303342781604,1.4515208341512362,-0.19267308501893,0.8780985914120915,-0.2511286196019437,0.743090754801366,-0.3519646186700169,0.6699414931740733,-0.9117629712084124,0.6772667888866831,-0.2540086971058694,0.7974582535273035,-0.148818926183241,0.5917264866289625,-0.4606652127995075,0.7468621531892102,0.0618652428230107,-0.4839117051093858,-0.0044426824846633,0.0790346607257607,0.398188348011591,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
33,-0.8512274038428509,-0.2792216165483737,0.3480063738492493,0.2860555301355498,0.5223578106118115,0.1023985639885324,0.370907602833503,0.5174255031631942,-0.4509031965825648,0.2720841531263971,0.1033877764160171,0.0275189657948766,-0.412292107182667,0.6294219992799728,0.0824024481788995,0.5914731602380693,0.5049883700172196,0.4225484111831804,0.0667942988116979,0.4058995395592003,-0.4018671484596646,-1.2476430613298632,0.3490058583350854,0.6465853562882102,0.2698434030223639,-0.2169402441211447,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387
35,1.435241232373378,-0.2792216165483737,-0.1150531246961771,-0.3880316930755892,-0.6650222629883914,-0.113303342781604,0.138517660614635,-0.2404021487313675,-0.1592611375504045,-0.4376572373304074,0.0223587324872072,-0.2054951474879499,-0.4827821231512331,-0.134830340748292,0.0407912479914723,-0.4030356980428623,0.2431589217893295,-0.0746140479669963,0.2214972357754813,-0.0772945167030068,-0.4723832046004872,-0.4432132187975774,0.1789029756598067,0.1870361524485343,0.0790346607257607,-0.4191743018086195,0.7071067811865476,0.7071067811865476,0.0,1.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17
40,-1.1435228920107998,-0.2792216165483737,-0.3749838565463466,0.321834005829064,-0.0678399318541711,0.2349011638616161,-0.2772021249102143,0.6204378708878737,-0.7831536435812282,0.5229651439711814,-0.5427122317531855,0.2360912507598422,-0.3094460183104968,0.7619069577920332,-0.9266203169296656,0.5170742518502592,-0.5097643371547409,0.8515665684163709,-0.8098556773164067,0.8413253621224823,-0.2403626327822976,-0.0662522206124412,0.4076620247748382,-0.0427384494713036,-0.1610663399974652,0.0274259089178872,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
43,1.3979094577442082,0.4220189213435831,0.4822936284274225,-0.0634327686677635,0.1521746111952779,0.0671330141515137,-0.0034984151857965,-0.1727573605921577,0.3243478464143182,-0.0078420081932498,0.5582876721567247,0.3539565228609986,-0.0898869521788974,-0.0870946651225509,0.3256228436407107,-0.1303781660517397,-0.81469557943698,-0.1195106484661178,0.2651313974832148,-0.3620666791389086,-0.0606604251976209,-0.5540841006167322,0.4428557246386892,-0.3108088183777823,-0.0481711674719766,0.305497738238165,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17
45,-1.2142891680935664,-0.2792216165483737,-1.0059795998975771,0.5245787014256457,-0.4904075462824791,0.4749123331407714,-0.717451959891527,0.5998353973429382,-0.8471426185587363,0.5985092341512088,-0.8334216963749681,0.0872622961510522,-0.5278495104098246,0.6285552452504536,-0.5096096694174164,0.4362080529085279,-1.0679129698075565,0.3013833620100882,-0.6868866761400654,0.4888815352797664,-0.5588222411602044,0.7332500271723815,0.4076620247748382,-0.2342172844045011,-0.5410937517381996,-0.3686157873867507,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0,1.0
53,1.0159766865380884,-0.2792216165483737,0.5795361231219626,0.3379083934594836,0.1416977281929228,0.4547116783797551,1.3133779240544503,0.2231535060296893,1.0626821730780158,0.0855555353979334,0.8752960370010057,0.3046977688599923,0.0876862574468349,-0.2921301461054775,0.6772667888866831,0.0472682070375075,0.5994942064780169,0.3434382374258624,0.8601426934977653,-0.0074794059122698,0.1713601466205683,-0.3040086671802116,0.1847685923037816,-0.5022876533109796,0.0790346607257607,0.4403204433631483,0.0,1.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17
56,0.3997972855159702,-0.2792216165483737,0.209088524285621,-0.0395804515387543,-0.3157928295765668,0.336520728828879,0.2895711230568991,-0.0069074485554238,0.1397642647483938,-0.1112321563055958,0.4914742499697955,-0.4445289684876797,-0.0898869521788974,0.1494328789329057,0.1146364764931268,0.3333330124693252,0.3159107090799388,0.1763607374318019,0.3801669147126942,0.124801856638601,-0.1243523468732029,0.004705143751812,0.5660336741621678,-0.4486735795296839,-0.2310295455062194,0.2970713191678535,0.9659258262890684,0.2588190451025207,5.66553889764798e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001
59,-0.0592604706383242,0.2817708137651917,0.0192341298819961,-0.1183968037911334,-0.0329169885129894,-0.2026655613006602,0.2766605707114195,-0.2242635444544974,-0.6760951662149923,-0.3005587032999867,-0.6599911111238322,-0.1129307976702872,-0.3240832893859372,0.3325747951701989,-0.3319513339692579,-0.1783349518203931,-0.3737300428240551,-0.4541436956645154,-0.413181479973373,-0.2371343756186421,-0.4496360897163505,-0.4087200555649156,0.3666027082670109,-0.5788791872842581,-0.2389799097685795,-0.2562635331159309,-0.9659258262890684,-0.2588190451025206,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001
62,-1.0581931214298408,-0.2792216165483737,0.1319119411946996,0.5453198467552187,0.4210812749223827,0.3139918630106664,-0.0034984151857965,0.7382153446530867,0.4370668869516441,0.7094937616996452,0.3166221025444667,0.836821781161467,-0.2967347039555095,0.6682975226039616,-0.4011079765343124,0.6376967407862859,-0.1032781605469039,0.8202504924160549,-0.2902124787970317,0.6576013863573845,-0.2062419604560933,0.1976204781171507,0.1613061257278812,-0.0427384494713036,0.0790346607257607,-0.1242496343477188,0.2588190451025207,0.9659258262890684,5.66553889764798e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387
63,0.9050069608546776,-0.2792216165483737,-0.212295619390717,0.1408675128285354,-0.7313758553366385,0.5851599743788379,0.5645658880158925,0.1568822161268161,-0.0079026005843464,0.0044155866860518,0.4744155038795198,-0.1842597966474276,-0.4827821231512331,-0.0868057471127112,0.5682571658604308,0.3313992711076833,0.3851981255471852,0.0282856140465107,0.618171433118515,0.2625948384624244,-0.4041418599480785,-0.3397337290996846,0.4276051213643537,-0.7320622552308176,-0.8273068651831045,-0.1158232152774073,1.0,6.123233995736766e-17,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
65,-1.1781881113093144,-0.2792216165483737,-0.5781126232416035,0.4789481817005834,-0.1411781128706546,0.379729586978708,-0.6503170876949795,0.651341581205278,-1.3369043885790013,0.7747787779046071,-1.001166032929352,0.0776428637190189,0.3041637928257096,0.4969370407679117,-1.0063262778520974,0.7520524753095889,-0.8619753708632544,0.8368427143396395,-1.0081927759879237,0.6842413628433236,0.387457738019862,0.3107087775726865,0.1085155759321047,1.1827260941011648,0.0790346607257607,0.569525535774591,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.0,1.0
67,0.6818367916429384,-0.2792216165483737,0.4406182735583343,-0.0976556584615596,0.5014040446071025,-0.185203978371649,0.2895711230568991,-0.0697449928674782,0.2468227421146296,-0.1112321563055958,0.2782399238413458,-0.2430653835904134,0.6585398293889966,-0.5394439625282841,0.4275995877620424,-0.1717172591605648,0.3159107090799388,-0.2176696756443113,0.618171433118515,-0.0347317956507626,0.5830829260234293,0.3057811828251394,-0.677477054360566,-0.3491045853644202,0.0790346607257607,0.0139436384053888,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
70,-0.5172926285885205,-0.2792216165483737,-0.212295619390717,0.4555106874781662,-0.1027628751953541,0.5225037062217983,0.057181180838031,0.405142022343294,-0.1924861822502708,0.6264885268104788,-0.429698038905107,0.1889378819703739,0.4532328429887429,0.6071753125223137,-0.5300440897911441,0.6708353381207447,-0.2972829266551942,1.029675007787716,-0.2505450590627292,0.5841117960513456,0.5812631568327056,0.0298358769641645,0.3548714749790617,0.9912472591679672,0.0790346607257607,1.0133169401443267,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387
77,-0.9654790437793755,-0.2792216165483737,0.0994977762965196,0.7077921518368812,0.3826660372470822,0.4619017419387597,0.3579970504880193,0.7028477650676177,-0.2170973264724058,0.8409964371982119,-0.1482287284155534,0.2961068292037111,0.2610223622875712,0.5084937611615005,-0.377665046851234,0.7872465680914214,-0.3076760391252816,1.08339290722548,0.0231601371039645,0.9240011512167762,0.3715347576009663,-0.0822669035419021,0.1730373590158304,0.6082895893015697,0.0790346607257607,0.5976135993422946,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387
82,1.5458007187751497,-0.2792216165483737,0.209088524285621,-0.0288641931184785,-0.0503784601835809,0.0808283733115187,0.6768876934216781,-0.2242635444544974,-0.0817360332507159,-0.0272942783277872,0.2782399238413458,-0.0421462948685447,0.1423834283076891,-0.9016187388629282,-0.0189882227003435,-0.2586496763738061,0.3390065145690296,-0.4092470951653939,0.1818298160411774,-0.28030950992344,0.3260405278326945,0.456811961836588,-0.3841962221618091,0.3019234534084533,0.0790346607257607,0.0274259089178872,-0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
87,0.5880971157883752,0.4220189213435831,0.3943123237037926,0.030248071070806,0.4821964257694522,0.001994462146719,0.40963925986998,-0.0584136324177635,0.2468227421146296,0.1685607702870998,0.5298564286729164,0.1707517097120799,0.7246001449005139,-0.8403146174417521,0.5448142361773686,-0.0992234441142201,0.8702100408179128,0.0349290642482452,0.6618055948262485,-0.0347317956507626,0.6877196544904604,-0.3323423369784227,-0.6657458210726171,0.8763599582080482,-0.445689380589898,0.153822194972559,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
89,1.0167971651013668,-0.2792216165483737,0.5285995782819659,0.302648446399209,0.0718518415105581,0.4711461093717659,1.1842724005995382,0.2022076579256748,0.9851570687783272,0.0451410015567692,0.8752960370010057,0.2573266016003649,0.052826440806642,-0.2632864981231447,0.6772667888866831,0.0571947460272551,0.5806876220083378,0.3831161558793866,0.8274170722169651,0.0850715468793982,0.2350520682961489,-0.3089362619276747,0.2023654422357086,-0.5022876533109796,0.0790346607257607,0.4403204433631483,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17
90,0.3015449775633754,-0.2792216165483737,0.4822936284274225,-0.3361788297516555,0.0462416830603698,-0.1451450528286236,0.1772493176511134,-0.3365470252743984,0.2874311300811328,-0.3562064075889815,-0.1908755936412424,-0.3737444656859375,-0.0078411958876156,-0.3223060271331831,-0.1666786797036513,-0.4030356980428623,0.3851981255471852,-0.6016610973044724,0.1461291382803044,-0.5182320585392414,-0.0902316745469985,0.4954935806046111,0.0733218760682537,-0.0427384494713036,-0.684200308460652,-0.0652647008555386,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
92,0.8635727934091157,-0.2792216165483737,0.3943123237037926,-0.0496053384480516,0.1067747848517411,-0.0105881490815391,0.2895711230568991,-0.0759257349309592,0.3612645627475023,-0.0729937896712604,0.4488273847441064,-0.157942481503192,0.1847544761576472,-0.7263418128934938,0.6034215603850286,-0.1804405813030642,0.3159107090799388,-0.4488453390838682,0.7014730145605523,-0.2919453617218993,0.3510623542052437,-0.1746593050578644,-0.536702254905162,-0.0427384494713036,0.0790346607257607,-0.1158232152774073,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17
95,-0.2746360934989181,-0.2792216165483737,-0.8605789173543135,-0.488280562168531,-0.2901826711263797,-0.7675991266510174,-0.4424571949325335,-0.2713058590487718,-0.4139864802493794,-0.5057401828012965,-0.8305785720265914,0.0035913838648885,-0.2466598292237417,-0.4571344317250557,-0.0998663301069161,-0.5323815091213892,-0.5386340940161166,-0.534734487864793,-0.2505450590627292,-0.0506545402170677,-0.2631097476664344,0.5225953517159858,-0.7595956873762212,0.6465853562882102,-0.3343842809168811,-1.06519976386583,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.4999999999999999,0.8660254037844387
96,0.965312135255644,-0.2792216165483737,0.3480063738492493,0.0717303617299528,-0.1027628751953541,0.3246057663596693,0.5421015269347353,0.0445987353069158,0.3243478464143182,0.0202705191929714,0.5481336566267659,-0.1656691415159794,0.3919874192783493,-0.6741439591157831,0.8050307556593727,0.1441271632404961,-0.0577464297255604,-0.3892886241360635,0.7530406602151464,0.2071714391066233,0.510292158394198,-0.4506046109188393,-0.4193899220256601,0.1870361524485343,0.0790346607257607,0.2212335475350505,0.9659258262890684,-0.2588190451025206,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17
102,1.1033576535272436,-0.2792216165483737,0.7601293275546791,0.3928724285828535,0.3593840750196124,0.5646169356388246,0.9260613536896712,0.088550678869449,0.6935150097461671,0.2583535743213876,0.9179429022266948,0.2268348157780758,0.4081654557301514,-0.1285383485340059,0.6292087830363939,0.2457989868324598,0.6623477914161723,-0.0807489871656309,0.8165085317900318,0.1982914469446399,0.6945437889557013,-0.827565609103967,0.0557250261363282,0.3019234534084533,0.0790346607257607,0.8869206540896551,-0.5000000000000004,0.8660254037844384,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
106,-1.6362202692595107,-0.2792216165483737,-0.0224412249870921,0.2646230132949865,0.233661478991357,0.0202264090284808,0.1101144454545646,0.5483292134805986,-0.4139864802493794,0.5518770797190928,-0.8305785720265914,0.1544168244501395,-0.2200816264814954,0.7177988082898353,-0.7644733866218041,0.3631126294385685,-1.2315082586885835,0.240498738144831,-0.6472192564057628,0.6576013863573845,-0.1994178259908524,-0.5848815677887252,0.2316935254555832,0.4168107543683723,0.0790346607257607,-0.0512206690716869,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0,1.0
109,1.448368889385833,-0.2792216165483737,-0.1733986215128997,-0.253214248433361,0.1521746111952779,-0.4255575316298013,-0.0551406245677544,-0.2850408414120587,0.2099060257814442,-0.2688488382861475,0.0223587324872072,-0.4900851484959828,0.2413776037389544,-0.63260396970105,0.07595564251607,-0.4634973446167799,-0.1136712730169901,-0.4987614352909653,0.1818298160411774,-0.5494651344193083,0.2100302419235996,-0.2387180367755568,-0.3255400557220563,0.6465853562882102,-0.1594762671449932,-0.0427942500013753,-0.2588190451025208,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17
116,1.1956614918960695,-0.2792216165483737,0.0192341298819961,-0.2013613851094272,-0.3611926559201037,-0.0311311878215516,0.3579970504880055,-0.1758477316238982,0.6565982934129816,-0.3443929284661756,0.4630430064859887,-0.0236334249050123,-0.0078411958876156,-0.7332116411274612,0.2166132206144585,-0.3669391926255984,0.2431589217893295,0.1119438758461101,0.5785040133842111,-0.2006957870918943,0.1167670708986415,0.59404547555494,-0.2140933394865305,-0.3108088183777823,0.0790346607257607,-0.0540294754284563,0.2588190451025207,0.9659258262890684,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
119,0.7093228235127665,-0.2792216165483737,-0.0378765416052573,0.0786440768398147,0.2464665582164704,0.0263893206504842,0.057181180838031,-0.0697449928674782,-0.0817360332507159,0.0697006028910138,0.1460346416417076,-0.3035044590595933,0.8973584627251145,-0.7936276071850581,0.1955145838997006,0.0235046743044783,-0.0686344523132801,-0.1758405447445116,0.3801669147126942,-0.1783427033738107,0.6490495591874333,-0.020671969197874,-0.2082277228425541,-0.3108088183777823,-0.7796046796089536,0.5779519548449025,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
122,0.1253472060993277,-0.2792216165483737,0.0501047631183742,-0.3918342363860142,-0.464797387832292,-0.1170695665506103,-0.485062017672659,-0.1502319895163599,-0.0817360332507159,-0.3938230121642186,-0.067199684486742,0.1544168244501395,-0.3706914420208903,-0.0636923063255331,0.6889882537282036,-0.2045049182479098,0.6623477914161723,-0.3230790855118065,0.1818298160411774,-0.2068199196174004,-0.3359005152956698,0.9956444474777112,0.1085155759321047,-0.1193299834445817,-0.1435755386202779,-0.3124396602513412,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
124,-0.9490694725138064,-0.2792216165483737,0.0994977762965196,0.6593961460678732,0.2464665582164704,0.5368838333398067,-0.0551406245677544,0.611166757792653,-0.2294028985834549,0.74773212833398,0.1033877764160171,0.2776242090277032,0.3954541413751641,0.256172032568139,-0.3108526972545,0.5715699482232683,-0.2487432421189769,0.4029816732844948,-0.0032848093855878,0.5596152659493288,0.5921817719770883,-0.6649549824358869,-0.1730340229787031,0.6465853562882102,0.0790346607257607,0.5582903103475084,-1.0,-1.8369701987210294e-16,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387
131,0.7206044037578453,-0.2792216165483737,-0.1659896695361737,0.2895123876904749,-0.2424546485600834,0.5163407945997942,-0.0422300722222763,0.0755024456243194,-0.1924861822502708,0.2814105840128205,0.1033877764160171,-0.2430653835904134,0.754837665411624,-0.2381987842687283,0.1146364764931268,0.2728713658954083,-0.1032781605469039,0.0701147449463104,0.2651313974832148,0.0513122663325615,1.0539482041250494,-0.2621241118262796,-0.1788996396226795,0.6465853562882102,-0.4615901091146135,1.0891547117771296,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
138,-1.6840131455704808,-0.2792216165483737,-0.7942070558961533,0.4001318294482043,-0.3443661468557224,0.3283719901286756,-0.717451959891527,0.645160839141797,-0.4016809081383302,0.5114625458779287,-0.7211182846139731,0.0271862181321338,-0.1118428587920574,0.5688455232169095,-0.6273322479758746,0.6789570518396295,-1.0302448108551447,0.7257564938500317,-0.7265540958743693,0.5044980732197992,-0.0788581171049309,-0.6698825771834173,0.1554405090839049,1.68755862822017,0.0790346607257607,0.0133818771340353,-0.2588190451025215,0.965925826289068,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,1.0
139,0.0746826548168832,-0.2792216165483737,-0.5781126232416035,-0.2362756464142136,-1.0072671077319797,0.1910760145495844,-0.5237936747091374,-0.0697449928674782,-0.3770697639161953,-0.2977607740340596,-0.2335224588669329,-0.4810102122393469,-0.6435609901746183,0.1654517774784644,-0.0998663301069161,-0.2800067754123573,-0.1032781605469039,0.2485857034521194,-0.1315427998598188,0.0574363988580676,-0.8909301184685939,0.8034682523244994,0.5308399742983168,-0.7320622552308176,-0.7001010369853675,-0.6663492612044225,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
